 veh,       n,       p,   ASM
 101, 2140.00, 102.550, 0.000
 101, 2250.00, 104.333, 0.000
 101, 2360.00, 106.116, 0.000
 101, 2470.00, 107.085, 0.000
 101, 2580.00, 108.055, 0.000
 101, 2690.00, 109.027, 0.000
 101, 2800.00, 110.000, 0.000
 101, 2910.00, 103.791, 0.000
 101, 3020.00,  97.582, 0.000
 101, 3130.00,  91.373, 0.000
 101, 3240.00,  85.164, 0.000
 101, 3350.00,  78.955, 0.000
 101, 3460.00,  72.747, 0.000
 101, 3570.00,  66.538, 0.000
 101, 3680.00,  60.329, 0.000
 101, 3790.00,  54.120, 0.000
 101, 3900.00,  47.911, 0.000
 102,  650.00,   6.700, 0.000
 102,  800.00,   6.732, 0.000
 102,  900.00,   9.132, 0.000
 102, 1000.00,  11.397, 0.000
 102, 1100.00,  13.741, 0.000
 102, 1200.00,  16.304, 0.000
 102, 1300.00,  19.680, 0.000
 102, 1400.00,  23.368, 0.000
 102, 1470.00,  28.479, 0.000
 102, 1500.00,  29.060, 0.000
 102, 1600.00,  30.997, 0.000
 102, 1700.00,  32.934, 0.000
 102, 1800.00,  34.872, 0.000
 102, 1900.00,  36.809, 0.000
 102, 2000.00,  38.746, 0.000
 102, 2100.00,  40.684, 0.000
 102, 2200.00,  42.621, 0.000
 102, 2300.00,  44.558, 0.000
 102, 2400.00,  46.496, 0.000
 102, 2500.00,  48.433, 0.000
 102, 2600.00,  50.370, 0.000
 102, 2700.00,  52.308, 0.000
 102, 2800.00,  54.245, 0.000
 102, 2900.00,  56.182, 0.000
 102, 3000.00,  58.119, 0.000
 102, 3100.00,  60.057, 0.000
 102, 3200.00,  61.994, 0.000
 102, 3300.00,  63.931, 0.000
 102, 3400.00,  65.869, 0.000
 102, 3500.00,  67.806, 0.000
 102, 3600.00,  69.743, 0.000
 102, 3700.00,  71.681, 0.000
 102, 3800.00,  73.618, 0.000
 102, 3900.00,  75.555, 0.000
 102, 4000.00,  77.493, 0.000
 102, 4100.00,  78.357, 0.000
 102, 4200.00,  79.169, 0.000
 102, 4300.00,  79.929, 0.000
 102, 4400.00,  80.636, 0.000
 102, 4500.00,  81.299, 0.000
 102, 4600.00,  81.910, 0.000
 102, 4700.00,  82.469, 0.000
 102, 4800.00,  82.975, 0.000
 102, 4900.00,  83.584, 0.000
 102, 5000.00,  84.146, 0.000
 102, 5100.00,  84.663, 0.000
 102, 5200.00,  85.100, 0.000
 102, 5300.00,  85.100, 0.000
 102, 5400.00,  85.100, 0.000
 102, 5500.00,  85.100, 0.000
 102, 5600.00,  85.100, 0.000
 102, 5700.00,  85.100, 0.000
 102, 5800.00,  85.100, 0.000
 102, 5900.00,  85.100, 0.000
 102, 6000.00,  85.016, 0.000
 102, 6100.00,  84.846, 0.000
 102, 6200.00,  84.623, 0.000
 102, 6300.00,  84.349, 0.000
 102, 6400.00,  84.023, 0.000
 102, 6500.00,  83.644, 0.000
 102, 6600.00,  83.294, 0.000
 102, 6700.00,  82.818, 0.000
 102, 6800.00,  82.249, 0.000
 102, 6900.00,  81.566, 0.000
 102, 7000.00,  80.744, 0.000
 102, 7100.00,  79.752, 0.000
 102, 7200.00,  78.553, 0.000
 102, 7300.00,  77.106, 0.000
 103, 1200.00,  27.359, 0.000
 103, 1300.00,  31.939, 0.000
 103, 1400.00,  36.521, 0.000
 103, 1500.00,  41.180, 0.000
 103, 1600.00,  45.894, 0.000
 103, 1700.00,  50.607, 0.000
 103, 1800.00,  55.009, 0.000
 103, 1900.00,  58.957, 0.000
 103, 2000.00,  62.903, 0.000
 103, 2100.00,  66.610, 0.000
 103, 2200.00,  69.228, 0.000
 103, 2300.00,  71.873, 0.000
 103, 2400.00,  74.517, 0.000
 103, 2500.00,  76.086, 0.000
 103, 2600.00,  77.656, 0.000
 103, 2700.00,  79.229, 0.000
 103, 2800.00,  80.631, 0.000
 103, 2900.00,  81.995, 0.000
 103, 3000.00,  83.356, 0.000
 103, 3100.00,  84.451, 0.000
 103, 3200.00,  85.363, 0.000
 103, 3300.00,  86.274, 0.000
 103, 3400.00,  87.017, 0.000
 103, 3500.00,  87.516, 0.000
 103, 3600.00,  88.012, 0.000
 103, 3700.00,  88.508, 0.000
 103, 3800.00,  89.005, 0.000
 103, 3900.00,  89.503, 0.000
 103, 4000.00,  90.000, 0.000
 103, 4100.00,  86.825, 0.000
 103, 4200.00,  83.650, 0.000
 103, 4300.00,  80.475, 0.000
 103, 4400.00,  77.300, 0.000
 103, 4500.00,  74.125, 0.000
 103, 4600.00,  70.950, 0.000
 103, 4700.00,  67.775, 0.000
 103, 4800.00,  64.600, 0.000
 104,  850.00,  11.300, 0.000
 104, 1000.00,  21.300, 0.000
 104, 1200.00,  39.500, 0.000
 104, 1400.00,  56.000, 0.000
 104, 1600.00,  64.000, 0.000
 104, 1800.00,  72.000, 0.000
 104, 2000.00,  80.000, 0.000
 104, 2250.00,  80.000, 0.000
 104, 2500.00,  80.000, 0.000
 104, 2750.00,  80.000, 0.000
 104, 3000.00,  80.000, 0.000
 104, 3250.00,  80.000, 0.000
 104, 3500.00,  80.000, 0.000
 104, 3750.00,  74.952, 0.000
 104, 4000.00,  68.470, 0.000
 104, 4250.00,  60.552, 0.000
 104, 4500.00,  51.200, 0.000
 105, 1200.00,  27.359, 0.000
 105, 1300.00,  31.939, 0.000
 105, 1400.00,  36.521, 0.000
 105, 1500.00,  41.180, 0.000
 105, 1600.00,  45.894, 0.000
 105, 1700.00,  50.607, 0.000
 105, 1800.00,  55.009, 0.000
 105, 1900.00,  58.957, 0.000
 105, 2000.00,  62.903, 0.000
 105, 2100.00,  66.610, 0.000
 105, 2200.00,  69.228, 0.000
 105, 2300.00,  71.873, 0.000
 105, 2400.00,  74.517, 0.000
 105, 2500.00,  76.086, 0.000
 105, 2600.00,  77.656, 0.000
 105, 2700.00,  79.229, 0.000
 105, 2800.00,  80.631, 0.000
 105, 2900.00,  81.995, 0.000
 105, 3000.00,  83.356, 0.000
 105, 3100.00,  84.451, 0.000
 105, 3200.00,  85.363, 0.000
 105, 3300.00,  86.274, 0.000
 105, 3400.00,  87.017, 0.000
 105, 3500.00,  87.516, 0.000
 105, 3600.00,  88.012, 0.000
 105, 3700.00,  88.508, 0.000
 105, 3800.00,  89.005, 0.000
 105, 3900.00,  89.503, 0.000
 105, 4000.00,  90.000, 0.000
 105, 4100.00,  86.825, 0.000
 105, 4200.00,  83.650, 0.000
 105, 4300.00,  80.475, 0.000
 105, 4400.00,  77.300, 0.000
 105, 4500.00,  74.125, 0.000
 105, 4600.00,  70.950, 0.000
 105, 4700.00,  67.775, 0.000
 105, 4800.00,  64.600, 0.000
 106, 1200.00,  12.160, 0.100
 106, 1300.00,  14.200, 0.100
 106, 1400.00,  16.230, 0.100
 106, 1500.00,  18.300, 0.100
 106, 1600.00,  20.400, 0.100
 106, 1700.00,  22.490, 0.100
 106, 1800.00,  24.450, 0.100
 106, 1900.00,  26.200, 0.050
 106, 2000.00,  27.960, 0.000
 106, 2100.00,  29.600, 0.000
 106, 2200.00,  30.770, 0.000
 106, 2300.00,  31.940, 0.000
 106, 2400.00,  33.120, 0.000
 106, 2500.00,  33.820, 0.000
 106, 2600.00,  34.520, 0.000
 106, 2700.00,  35.210, 0.000
 106, 2800.00,  35.840, 0.000
 106, 2900.00,  36.440, 0.000
 106, 3000.00,  37.050, 0.000
 106, 3100.00,  37.530, 0.000
 106, 3200.00,  37.940, 0.000
 106, 3300.00,  38.340, 0.000
 106, 3400.00,  38.680, 0.000
 106, 3500.00,  38.900, 0.000
 106, 3600.00,  39.120, 0.000
 106, 3700.00,  39.340, 0.000
 106, 3800.00,  39.560, 0.000
 106, 3900.00,  39.780, 0.000
 106, 4000.00,  40.000, 0.000
 106, 4100.00,  38.590, 0.000
 106, 4200.00,  37.180, 0.000
 106, 4300.00,  35.760, 0.000
 106, 4400.00,  34.360, 0.000
 106, 4500.00,  32.940, 0.000
 106, 4600.00,  31.530, 0.000
 106, 4700.00,  30.120, 0.000
 106, 4800.00,  28.710, 0.000
 107,  990.00,  21.122, 0.000
 107, 1040.00,  25.418, 0.000
 107, 1090.00,  29.962, 0.000
 107, 1140.00,  34.507, 0.000
 107, 1190.00,  39.052, 0.000
 107, 1240.00,  43.597, 0.000
 107, 1290.00,  47.543, 0.000
 107, 1340.00,  51.339, 0.000
 107, 1390.00,  54.774, 0.000
 107, 1440.00,  57.365, 0.000
 107, 1490.00,  59.957, 0.000
 107, 1540.00,  62.088, 0.000
 107, 1590.00,  64.104, 0.000
 107, 1640.00,  66.120, 0.000
 107, 1690.00,  68.136, 0.000
 107, 1740.00,  70.152, 0.000
 107, 1790.00,  71.766, 0.000
 107, 1840.00,  73.279, 0.000
 107, 1890.00,  74.792, 0.000
 107, 1940.00,  76.305, 0.000
 107, 1990.00,  77.818, 0.000
 107, 2040.00,  79.160, 0.000
 107, 2090.00,  78.159, 0.000
 107, 2140.00,  78.180, 0.000
 107, 2190.00,  78.201, 0.000
 107, 2240.00,  78.222, 0.000
 107, 2290.00,  78.276, 0.000
 107, 2340.00,  78.339, 0.000
 107, 2390.00,  78.402, 0.000
 107, 2440.00,  78.464, 0.000
 107, 2490.00,  78.527, 0.000
 107, 2540.00,  78.552, 0.000
 107, 2590.00,  78.568, 0.000
 107, 2640.00,  78.584, 0.000
 107, 2690.00,  78.600, 0.000
 107, 2740.00,  78.615, 0.000
 107, 2790.00,  78.656, 0.000
 107, 2840.00,  78.703, 0.000
 107, 2890.00,  78.750, 0.000
 107, 2940.00,  78.797, 0.000
 107, 2990.00,  78.845, 0.000
 107, 3040.00,  78.871, 0.000
 107, 3090.00,  78.892, 0.000
 107, 3140.00,  78.913, 0.000
 107, 3190.00,  78.934, 0.000
 107, 3240.00,  78.954, 0.000
 107, 3290.00,  78.992, 0.000
 107, 3340.00,  78.992, 0.000
 107, 3390.00,  78.992, 0.000
 107, 3440.00,  78.992, 0.000
 107, 3490.00,  78.992, 0.000
 107, 3540.00,  78.565, 0.000
 107, 3590.00,  77.811, 0.000
 107, 3640.00,  77.057, 0.000
 107, 3690.00,  76.303, 0.000
 107, 3740.00,  75.549, 0.000
 107, 3790.00,  73.924, 0.000
 107, 3840.00,  72.081, 0.000
 107, 3890.00,  70.238, 0.000
 107, 3940.00,  68.395, 0.000
 107, 3990.00,  66.552, 0.000
 107, 4040.00,  64.780, 0.000
 107, 4090.00,  63.026, 0.000
 107, 4140.00,  61.272, 0.000
 107, 4190.00,  59.517, 0.000
 107, 4240.00,  57.763, 0.000
 107, 4290.00,  56.294, 0.000
 107, 4340.00,  54.896, 0.000
 107, 4390.00,  53.498, 0.000
 107, 4440.00,  52.100, 0.000
 107, 4490.00,  50.702, 0.000
 108, 1200.00,  12.160, 0.000
 108, 1300.00,  14.200, 0.000
 108, 1400.00,  16.230, 0.000
 108, 1500.00,  18.300, 0.000
 108, 1600.00,  20.400, 0.000
 108, 1700.00,  22.490, 0.000
 108, 1800.00,  24.450, 0.000
 108, 1900.00,  26.200, 0.000
 108, 2000.00,  27.960, 0.000
 108, 2100.00,  29.600, 0.000
 108, 2200.00,  30.770, 0.000
 108, 2300.00,  31.940, 0.000
 108, 2400.00,  33.120, 0.000
 108, 2500.00,  33.820, 0.000
 108, 2600.00,  34.520, 0.000
 108, 2700.00,  35.210, 0.000
 108, 2800.00,  35.840, 0.000
 108, 2900.00,  36.440, 0.000
 108, 3000.00,  37.050, 0.000
 108, 3100.00,  37.530, 0.000
 108, 3200.00,  37.940, 0.000
 108, 3300.00,  38.340, 0.000
 108, 3400.00,  38.680, 0.000
 108, 3500.00,  38.900, 0.000
 108, 3600.00,  39.120, 0.000
 108, 3700.00,  39.340, 0.000
 108, 3800.00,  39.560, 0.000
 108, 3900.00,  39.780, 0.000
 108, 4000.00,  40.000, 0.000
 108, 4100.00,  38.590, 0.000
 108, 4200.00,  37.180, 0.000
 108, 4300.00,  35.760, 0.000
 108, 4400.00,  34.360, 0.000
 108, 4500.00,  32.940, 0.000
 108, 4600.00,  31.530, 0.000
 108, 4700.00,  30.120, 0.000
 108, 4800.00,  28.710, 0.000
 109, 1000.00,  17.300, 0.000
 109, 1250.00,  34.700, 0.000
 109, 1500.00,  53.400, 0.000
 109, 1750.00,  64.100, 0.000
 109, 2000.00,  73.700, 0.000
 109, 2250.00,  83.300, 0.000
 109, 2500.00,  92.900, 0.000
 109, 2750.00, 102.700, 0.000
 109, 3000.00, 112.500, 0.000
 109, 3250.00, 121.300, 0.000
 109, 3500.00, 130.100, 0.000
 109, 3750.00, 129.600, 0.000
 109, 4000.00, 125.700, 0.000
 109, 4250.00, 111.300, 0.000
 110,  800.00,   8.500, 0.000
 110,  900.00,  13.640, 0.000
 110, 1000.00,  18.780, 0.000
 110, 1100.00,  23.917, 0.000
 110, 1200.00,  29.043, 0.000
 110, 1300.00,  34.171, 0.000
 110, 1400.00,  39.387, 0.000
 110, 1500.00,  44.664, 0.000
 110, 1600.00,  49.960, 0.000
 110, 1700.00,  54.440, 0.000
 110, 1800.00,  58.854, 0.000
 110, 1900.00,  62.994, 0.000
 110, 2000.00,  65.937, 0.000
 110, 2100.00,  68.895, 0.000
 110, 2200.00,  71.254, 0.000
 110, 2300.00,  73.012, 0.000
 110, 2400.00,  74.772, 0.000
 110, 2500.00,  76.342, 0.000
 110, 2600.00,  77.869, 0.000
 110, 2700.00,  79.357, 0.000
 110, 2800.00,  80.366, 0.000
 110, 2900.00,  81.387, 0.000
 110, 3000.00,  82.218, 0.000
 110, 3100.00,  82.775, 0.000
 110, 3200.00,  83.330, 0.000
 110, 3300.00,  83.886, 0.000
 110, 3400.00,  84.443, 0.000
 110, 3500.00,  85.000, 0.000
 110, 3600.00,  81.446, 0.000
 110, 3700.00,  77.892, 0.000
 110, 3800.00,  74.338, 0.000
 110, 3900.00,  70.784, 0.000
 110, 4000.00,  67.230, 0.000
 110, 4100.00,  63.676, 0.000
 110, 4200.00,  60.123, 0.000
 111,  700.00,  10.996, 0.000
 111,  750.00,  13.508, 0.000
 111,  800.00,  16.275, 0.000
 111,  850.00,  19.298, 0.000
 111,  900.00,  22.576, 0.000
 111,  950.00,  26.110, 0.000
 111, 1000.00,  29.899, 0.000
 111, 1050.00,  33.944, 0.000
 111, 1100.00,  38.245, 0.000
 111, 1150.00,  42.816, 0.000
 111, 1200.00,  46.497, 0.000
 111, 1250.00,  49.009, 0.000
 111, 1300.00,  51.545, 0.000
 111, 1350.00,  54.081, 0.000
 111, 1400.00,  56.617, 0.000
 111, 1450.00,  59.153, 0.000
 111, 1500.00,  61.689, 0.000
 111, 1550.00,  64.226, 0.000
 111, 1600.00,  66.762, 0.000
 111, 1650.00,  69.298, 0.000
 111, 1700.00,  71.834, 0.000
 111, 1750.00,  74.370, 0.000
 111, 1800.00,  76.906, 0.000
 111, 1850.00,  79.442, 0.000
 111, 1900.00,  81.978, 0.000
 111, 1950.00,  84.515, 0.000
 111, 2000.00,  87.051, 0.000
 111, 2050.00,  89.587, 0.000
 111, 2100.00,  92.123, 0.000
 111, 2150.00,  94.659, 0.000
 111, 2200.00,  97.195, 0.000
 111, 2250.00,  99.731, 0.000
 111, 2300.00, 102.268, 0.000
 111, 2350.00, 104.804, 0.000
 111, 2400.00, 106.659, 0.000
 111, 2450.00, 108.200, 0.000
 111, 2500.00, 109.691, 0.000
 111, 2550.00, 111.137, 0.000
 111, 2600.00, 112.537, 0.000
 111, 2650.00, 113.892, 0.000
 111, 2700.00, 115.201, 0.000
 111, 2750.00, 116.465, 0.000
 111, 2800.00, 117.683, 0.000
 111, 2850.00, 118.856, 0.000
 111, 2900.00, 120.000, 0.000
 111, 2950.00, 120.000, 0.000
 111, 3000.00, 120.000, 0.000
 111, 3050.00, 120.000, 0.000
 111, 3100.00, 120.000, 0.000
 111, 3150.00, 120.000, 0.000
 111, 3200.00, 120.000, 0.000
 111, 3250.00, 120.000, 0.000
 111, 3300.00, 120.000, 0.000
 111, 3350.00, 120.000, 0.000
 111, 3400.00, 120.000, 0.000
 111, 3450.00, 120.000, 0.000
 111, 3500.00, 120.000, 0.000
 111, 3550.00, 120.000, 0.000
 111, 3600.00, 120.000, 0.000
 111, 3650.00, 120.000, 0.000
 111, 3700.00, 119.992, 0.000
 111, 3750.00, 119.853, 0.000
 111, 3800.00, 114.199, 0.000
 111, 3850.00,  99.374, 0.000
 111, 3900.00,  84.654, 0.000
 111, 3950.00,  69.927, 0.000
 111, 4000.00,  55.200, 0.000
 111, 4050.00,  40.473, 0.000
 111, 4100.00,  25.744, 0.000
 111, 4150.00,  11.014, 0.000
 112,  600.00,  11.000, 0.000
 112,  710.00,  19.980, 0.000
 112,  820.00,  28.960, 0.000
 112,  930.00,  37.917, 0.000
 112, 1040.00,  46.874, 0.000
 112, 1150.00,  56.093, 0.000
 112, 1260.00,  65.311, 0.000
 112, 1370.00,  73.022, 0.000
 112, 1480.00,  80.734, 0.000
 112, 1590.00,  85.905, 0.000
 112, 1700.00,  91.077, 0.000
 112, 1810.00,  94.146, 0.000
 112, 1920.00,  97.214, 0.000
 112, 2030.00,  99.882, 0.000
 112, 2140.00, 102.550, 0.000
 112, 2250.00, 104.333, 0.000
 112, 2360.00, 106.116, 0.000
 112, 2470.00, 107.085, 0.000
 112, 2580.00, 108.055, 0.000
 112, 2690.00, 109.027, 0.000
 112, 2800.00, 110.000, 0.000
 112, 2910.00, 103.791, 0.000
 112, 3020.00,  97.582, 0.000
 112, 3130.00,  91.373, 0.000
 112, 3240.00,  85.164, 0.000
 112, 3350.00,  78.955, 0.000
 112, 3460.00,  72.747, 0.000
 112, 3570.00,  66.538, 0.000
 112, 3680.00,  60.329, 0.000
 112, 3790.00,  54.120, 0.000
 112, 3900.00,  47.911, 0.000
 113,  600.00,  11.000, 0.000
 113,  710.00,  19.980, 0.000
 113,  820.00,  28.960, 0.000
 113,  930.00,  37.917, 0.000
 113, 1040.00,  46.874, 0.000
 113, 1150.00,  56.093, 0.000
 113, 1260.00,  65.311, 0.000
 113, 1370.00,  73.022, 0.000
 113, 1480.00,  80.734, 0.000
 113, 1590.00,  85.905, 0.000
 113, 1700.00,  91.077, 0.000
 113, 1810.00,  94.146, 0.000
 113, 1920.00,  97.214, 0.000
 113, 2030.00,  99.882, 0.000
 113, 2140.00, 102.550, 0.000
 113, 2250.00, 104.333, 0.000
 113, 2360.00, 106.116, 0.000
 113, 2470.00, 107.085, 0.000
 113, 2580.00, 108.055, 0.000
 113, 2690.00, 109.027, 0.000
 113, 2800.00, 110.000, 0.000
 113, 2910.00, 103.791, 0.000
 113, 3020.00,  97.582, 0.000
 113, 3130.00,  91.373, 0.000
 113, 3240.00,  85.164, 0.000
 113, 3350.00,  78.955, 0.000
 113, 3460.00,  72.747, 0.000
 113, 3570.00,  66.538, 0.000
 113, 3680.00,  60.329, 0.000
 113, 3790.00,  54.120, 0.000
 113, 3900.00,  47.911, 0.000
 114,  600.00,  11.000, 0.000
 114,  710.00,  19.980, 0.000
 114,  820.00,  28.960, 0.000
 114,  930.00,  37.917, 0.000
 114, 1040.00,  46.874, 0.000
 114, 1150.00,  56.093, 0.000
 114, 1260.00,  65.311, 0.000
 114, 1370.00,  73.022, 0.000
 114, 1480.00,  80.734, 0.000
 114, 1590.00,  85.905, 0.000
 114, 1700.00,  91.077, 0.000
 114, 1810.00,  94.146, 0.000
 114, 1920.00,  97.214, 0.000
 114, 2030.00,  99.882, 0.000
 114, 2140.00, 102.550, 0.000
 114, 2250.00, 104.333, 0.000
 114, 2360.00, 106.116, 0.000
 114, 2470.00, 107.085, 0.000
 114, 2580.00, 108.055, 0.000
 114, 2690.00, 109.027, 0.000
 114, 2800.00, 110.000, 0.000
 114, 2910.00, 103.791, 0.000
 114, 3020.00,  97.582, 0.000
 114, 3130.00,  91.373, 0.000
 114, 3240.00,  85.164, 0.000
 114, 3350.00,  78.955, 0.000
 114, 3460.00,  72.747, 0.000
 114, 3570.00,  66.538, 0.000
 114, 3680.00,  60.329, 0.000
 114, 3790.00,  54.120, 0.000
 114, 3900.00,  47.911, 0.000
 115,  700.00,   5.000, 0.000
 115,  750.00,   5.813, 0.000
 115,  800.00,   6.686, 0.000
 115,  850.00,   7.620, 0.000
 115,  900.00,   8.615, 0.000
 115,  950.00,   9.670, 0.000
 115, 1000.00,  10.787, 0.000
 115, 1050.00,  11.964, 0.000
 115, 1100.00,  13.201, 0.000
 115, 1150.00,  14.500, 0.000
 115, 1200.00,  15.859, 0.000
 115, 1250.00,  17.279, 0.000
 115, 1300.00,  17.970, 0.000
 115, 1350.00,  18.661, 0.000
 115, 1400.00,  19.352, 0.000
 115, 1450.00,  20.043, 0.000
 115, 1500.00,  20.735, 0.000
 115, 1550.00,  21.426, 0.000
 115, 1600.00,  22.117, 0.000
 115, 1650.00,  22.808, 0.000
 115, 1700.00,  23.499, 0.000
 115, 1750.00,  24.190, 0.000
 115, 1800.00,  24.881, 0.000
 115, 1850.00,  25.573, 0.000
 115, 1900.00,  26.264, 0.000
 115, 1950.00,  26.955, 0.000
 115, 2000.00,  27.646, 0.000
 115, 2050.00,  28.337, 0.000
 115, 2100.00,  29.028, 0.000
 115, 2150.00,  29.719, 0.000
 115, 2200.00,  30.411, 0.000
 115, 2250.00,  31.102, 0.000
 115, 2300.00,  31.793, 0.000
 115, 2350.00,  32.484, 0.000
 115, 2400.00,  33.175, 0.000
 115, 2450.00,  33.866, 0.000
 115, 2500.00,  34.558, 0.000
 115, 2550.00,  35.249, 0.000
 115, 2600.00,  35.940, 0.000
 115, 2650.00,  36.631, 0.000
 115, 2700.00,  37.322, 0.000
 115, 2750.00,  38.013, 0.000
 115, 2800.00,  38.704, 0.000
 115, 2850.00,  39.396, 0.000
 115, 2900.00,  40.087, 0.000
 115, 2950.00,  40.778, 0.000
 115, 3000.00,  41.469, 0.000
 115, 3050.00,  42.160, 0.000
 115, 3100.00,  42.851, 0.000
 115, 3150.00,  43.542, 0.000
 115, 3200.00,  44.234, 0.000
 115, 3250.00,  44.925, 0.000
 115, 3300.00,  45.616, 0.000
 115, 3350.00,  46.307, 0.000
 115, 3400.00,  46.998, 0.000
 115, 3450.00,  47.689, 0.000
 115, 3500.00,  48.381, 0.000
 115, 3550.00,  49.072, 0.000
 115, 3600.00,  49.763, 0.000
 115, 3650.00,  50.454, 0.000
 115, 3700.00,  51.145, 0.000
 115, 3750.00,  51.836, 0.000
 115, 3800.00,  52.527, 0.000
 115, 3850.00,  53.219, 0.000
 115, 3900.00,  53.910, 0.000
 115, 3950.00,  54.601, 0.000
 115, 4000.00,  55.292, 0.000
 115, 4050.00,  55.614, 0.000
 115, 4100.00,  55.927, 0.000
 115, 4150.00,  56.231, 0.000
 115, 4200.00,  56.525, 0.000
 115, 4250.00,  56.811, 0.000
 115, 4300.00,  57.087, 0.000
 115, 4350.00,  57.355, 0.000
 115, 4400.00,  57.613, 0.000
 115, 4450.00,  57.862, 0.000
 115, 4500.00,  58.102, 0.000
 115, 4550.00,  58.333, 0.000
 115, 4600.00,  58.554, 0.000
 115, 4650.00,  58.767, 0.000
 115, 4700.00,  58.970, 0.000
 115, 4750.00,  59.165, 0.000
 115, 4800.00,  59.350, 0.000
 115, 4850.00,  59.526, 0.000
 115, 4900.00,  59.693, 0.000
 115, 4950.00,  59.851, 0.000
 115, 5000.00,  60.000, 0.000
 115, 5050.00,  58.947, 0.000
 115, 5100.00,  57.862, 0.000
 115, 5150.00,  56.744, 0.000
 115, 5200.00,  55.593, 0.000
 115, 5250.00,  54.409, 0.000
 115, 5300.00,  53.193, 0.000
 115, 5350.00,  51.944, 0.000
 115, 5400.00,  50.662, 0.000
 115, 5450.00,  49.347, 0.000
 115, 5500.00,  48.000, 0.000
 115, 5550.00,  46.620, 0.000
 115, 5600.00,  45.207, 0.000
 115, 5650.00,  43.762, 0.000
 115, 5700.00,  42.284, 0.000
 115, 5750.00,  40.773, 0.000
 115, 5800.00,  39.229, 0.000
 115, 5850.00,  37.653, 0.000
 115, 5900.00,  36.044, 0.000
 115, 5950.00,  34.402, 0.000
 115, 6000.00,  32.727, 0.000
 115, 6050.00,  31.020, 0.000
 115, 6100.00,  29.280, 0.000
 115, 6150.00,  27.507, 0.000
 115, 6200.00,  25.702, 0.000
 115, 6250.00,  23.864, 0.000
 115, 6300.00,  21.993, 0.000
 115, 6350.00,  20.089, 0.000
 115, 6400.00,  18.153, 0.000
 115, 6450.00,  16.184, 0.000
 115, 6500.00,  14.182, 0.000
 115, 6550.00,  12.147, 0.000
 115, 6600.00,  10.080, 0.000
 115, 6650.00,   7.980, 0.000
 115, 6700.00,   5.847, 0.000
 115, 6750.00,   3.682, 0.000
 115, 6800.00,   1.484, 0.000
 116,  800.00,  16.000, 0.000
 116, 1000.00,  23.000, 0.000
 116, 1250.00,  41.000, 0.000
 116, 1500.00,  63.000, 0.000
 116, 1750.00,  73.000, 0.000
 116, 2000.00,  84.000, 0.000
 116, 2250.00,  94.000, 0.000
 116, 2500.00, 105.000, 0.000
 116, 2750.00, 115.000, 0.000
 116, 3000.00, 126.000, 0.000
 116, 3250.00, 127.000, 0.000
 116, 3500.00, 130.000, 0.000
 116, 3600.00, 128.000, 0.000
 116, 3750.00, 118.000, 0.000
 116, 4000.00,  88.000, 0.000
 116, 4250.00,  49.000, 0.000
 116, 4300.00,   0.000, 0.000
